player_id,team,team_code,position,age,debut_age,career_years,caps,overall,skill_pace,skill_shooting,skill_passing,skill_dribbling,skill_defending,skill_physical,market_value_eur,followers,engagement_rate,longevity,skill_index,log_followers,social_score,pos_DF,pos_FW,pos_GK,pos_MF
946,Belgium,BEL,DF,19,19,1,4,75.2,76.4,74.3,72.9,72.0,83.7,71.9,7749911,16772,0.0244,-1.6655351631767825,74.575,4.224584853731531,-1.1666517729119228,1,0,0,0
947,Belgium,BEL,DF,27,19,8,36,74.9,78.3,69.8,73.1,72.0,86.5,70.1,17550594,431307,0.051,-0.05281289231742198,73.875,5.634786506689201,0.5492932006871204,1,0,0,0
948,Belgium,BEL,MF,30,21,9,52,76.1,75.8,73.8,74.7,77.4,85.3,69.3,11644589,777207,0.0475,0.42245613796581805,75.70000000000002,5.890536703466195,0.8163728173169196,0,0,0,1
949,Belgium,BEL,MF,23,19,4,28,76.8,68.4,73.2,86.4,80.6,75.3,77.0,11880119,601564,0.0259,-0.7539763546640583,77.19000000000001,5.779281838439374,0.5566161124059551,0,0,0,1
950,Belgium,BEL,MF,23,18,5,34,80.3,88.1,76.7,88.2,71.9,83.0,73.9,10083761,238026,0.0274,-0.4929774420212333,80.1,5.376624398400223,0.12074523947204553,0,0,0,1
951,Belgium,BEL,MF,29,20,9,60,81.4,77.0,83.7,83.2,78.2,81.6,84.7,17197454,1530365,0.0314,0.59387223207815,81.38499999999999,6.1847950246612395,1.0409263902313075,0,0,0,1
952,Belgium,BEL,MF,28,20,8,46,75.3,73.4,64.6,86.3,76.2,73.5,77.7,7216110,130727,0.0466,0.16145722532299298,74.78,5.116365294849136,-0.06129497189859355,0,0,0,1
953,Belgium,BEL,MF,24,17,7,30,75.1,69.7,78.1,75.8,69.9,81.2,75.6,4777436,496769,0.0202,-0.3138118049602471,74.80000000000001,5.696154486627055,0.42989905487651364,0,0,0,1
954,Belgium,BEL,MF,27,20,7,45,76.3,72.4,77.9,85.8,77.8,78.3,65.6,19756038,4301519,0.036,0.007593371500375375,77.44500000000001,6.633621845538934,1.571944813908412,0,0,0,1
955,Belgium,BEL,MF,30,21,9,53,76.7,74.5,70.0,92.6,81.0,71.4,70.6,10482968,913441,0.039,0.44388314972985954,77.595,5.960680501111728,0.8409200343472374,0,0,0,1
956,Belgium,BEL,FW,28,18,10,58,76.9,83.9,78.6,78.7,73.3,66.6,80.4,16512676,1428541,0.039,0.6834550506086432,77.33500000000001,6.15489270941476,1.058076130462347,0,1,0,0
957,Belgium,BEL,FW,25,20,5,28,74.7,82.5,71.8,77.1,84.6,61.3,70.9,13862060,40089018,0.0179,-0.6215395126054823,75.88499999999999,7.603025418126187,2.504645733334478,0,1,0,0
958,Belgium,BEL,FW,26,21,5,24,79.7,75.8,78.4,81.0,93.8,68.3,80.8,15831793,267700,0.0356,-0.7072475596616483,80.84,5.427648371186932,0.22505682507860864,0,1,0,0
959,Belgium,BEL,FW,22,19,3,21,76.3,79.7,85.0,84.0,77.7,65.8,65.2,9688039,1073361,0.0604,-1.0364022790709249,78.645,6.030745811379098,1.0581507447248935,0,1,0,0
960,Belgium,BEL,FW,27,20,7,43,78.5,75.5,81.5,82.4,88.9,64.6,78.2,15838391,1576784,0.0245,-0.03526065202770761,80.24000000000001,6.197772204404971,1.0093086209518034,0,1,0,0
961,Belgium,BEL,FW,26,18,8,53,80.4,85.3,90.9,79.7,82.3,63.3,80.8,22229649,823803,0.0105,0.31144630767128345,82.33000000000001,5.915823369170622,0.6093206467223306,0,1,0,0
962,Nigeria,NGA,GK,33,20,13,94,63.0,67.6,43.7,66.4,59.6,72.6,68.1,5893950,8233,0.0389,1.8521380002898653,60.335,3.91555811541152,-1.4462308833145534,0,0,1,0
963,Nigeria,NGA,GK,28,20,8,47,64.5,63.2,61.3,69.9,61.7,70.1,60.8,9142093,147870,0.0487,0.1828842370870345,64.215,5.169880072874387,0.0106633199372501,0,0,1,0
964,Nigeria,NGA,GK,24,16,8,58,64.4,59.6,51.9,75.9,57.3,70.9,70.6,9165459,10999,0.0529,0.4185813664914909,62.705000000000005,4.041353202046975,-1.2446996919115203,0,0,1,0
965,Nigeria,NGA,DF,23,18,5,29,69.5,82.2,44.2,68.1,63.6,85.1,73.4,10719967,202417,0.0472,-0.6001125008414407,65.57,5.306246983939267,0.1559982705598776,1,0,0,0
966,Nigeria,NGA,DF,28,17,11,68,66.1,63.0,59.5,61.7,55.7,84.4,72.3,4548141,39566,0.0348,1.030162010307634,63.47500000000001,4.5973221466588425,-0.7042825281873001,1,0,0,0
967,Nigeria,NGA,DF,22,20,2,11,70.1,71.0,62.7,65.6,68.4,81.2,71.6,7574259,49127,0.0415,-1.383109238769916,68.405,4.691320244223851,-0.5657785866286318,1,0,0,0
968,Nigeria,NGA,DF,24,20,4,25,66.5,54.5,55.3,71.4,60.2,80.2,77.2,5988659,72729,0.0356,-0.8182573899561829,64.06,4.861707616205181,-0.4056724123686743,1,0,0,0
969,Nigeria,NGA,DF,35,21,14,82,75.0,70.7,62.7,85.2,74.2,87.0,70.5,14562490,475964,0.0561,1.7274507011799436,73.91000000000001,5.67757410567721,0.628849322166884,1,0,0,0
970,Nigeria,NGA,DF,28,17,11,70,69.0,61.0,67.3,62.3,66.2,80.9,76.3,4987400,1387400,0.0284,1.0730160338357173,67.39500000000001,6.142201690163513,0.9738194027112358,1,0,0,0
971,Nigeria,NGA,DF,26,20,6,28,70.7,74.9,65.9,67.5,53.1,86.5,76.0,11357253,5924,0.0505,-0.48910267054690615,68.08,3.772615049849171,-1.5589499967102398,1,0,0,0
972,Nigeria,NGA,DF,25,19,6,47,65.8,62.8,52.2,66.9,66.9,75.8,70.2,4942375,9320,0.0479,-0.08198944703011775,63.830000000000005,3.9694159123539814,-1.3475704026102022,1,0,0,0
973,Nigeria,NGA,DF,23,21,2,11,68.0,66.1,60.8,60.7,73.1,78.1,68.9,7308724,18050,0.0521,-1.383109238769916,66.57499999999999,4.2564772062416765,-1.0046078817240716,1,0,0,0
974,Nigeria,NGA,MF,23,19,4,27,76.5,80.5,71.7,87.7,75.4,76.9,66.5,55447646,39163,0.032,-0.7754033664280999,76.96000000000001,4.592875952629111,-0.7230734646225147,0,0,0,1
975,Nigeria,NGA,MF,27,16,11,60,71.0,68.9,69.7,83.2,80.0,58.6,65.8,8187061,164157,0.0454,0.8587459161953024,72.84,5.215259406691037,0.04335616601138003,0,0,0,1
976,Nigeria,NGA,MF,30,19,11,64,74.1,73.9,64.7,75.1,80.1,76.5,74.6,5058071,142909,0.0286,0.9444539632514684,73.41,5.155059580276322,-0.11757169080285501,0,0,0,1
977,Nigeria,NGA,MF,26,21,5,34,72.6,63.5,71.5,77.5,78.6,79.5,65.1,11965938,227376,0.0608,-0.4929774420212333,73.08,5.356744622103544,0.2913079059255307,0,0,0,1
978,Nigeria,NGA,MF,30,22,8,58,71.0,62.1,73.9,76.4,76.3,67.7,69.5,5614482,43644,0.0536,0.4185813664914909,72.05,4.6399245471023365,-0.5629649801201797,0,0,0,1
979,Nigeria,NGA,MF,34,19,15,100,68.3,60.8,64.6,77.8,77.9,62.9,65.6,4402140,540959,0.0277,2.245573754991266,69.25999999999999,5.73316435059915,0.5168062641404773,0,0,0,1
980,Nigeria,NGA,MF,32,21,11,68,69.3,72.2,67.7,74.4,73.3,59.9,68.0,3520824,159185,0.0363,1.030162010307634,70.08500000000001,5.20190214176757,-0.022613983749532406,0,0,0,1
981,Nigeria,NGA,MF,20,22,1,4,74.9,61.1,73.3,75.7,83.1,78.6,77.7,16522591,455762,0.0676,-1.6655351631767825,74.88,5.658738112247856,0.6774735872581288,0,0,0,1
982,Nigeria,NGA,FW,24,19,5,39,75.0,79.8,86.3,69.5,72.9,61.3,79.9,9034996,703417,0.0354,-0.3858423832010258,76.145,5.847212860024393,0.6913942324937961,0,1,0,0
983,Nigeria,NGA,FW,30,22,8,58,74.9,81.7,80.1,64.7,82.2,68.3,72.4,10166905,49824,0.0296,0.4185813664914909,75.72999999999999,4.6974385908880265,-0.6190782252037861,0,1,0,0
984,Nigeria,NGA,FW,26,21,5,26,71.9,64.5,74.5,65.7,89.7,59.6,77.2,8911396,27985245,0.0349,-0.6643935361335653,73.06,7.446929113339669,2.469893444097493,0,1,0,0
985,Nigeria,NGA,FW,33,16,17,112,71.9,73.2,74.2,67.3,85.1,53.2,78.4,2730183,36518,0.0443,2.7675715802769165,73.17000000000002,4.562506984285355,-0.6964081162506393,0,1,0,0
986,Nigeria,NGA,FW,25,20,5,20,74.1,78.5,81.6,74.1,75.2,64.9,70.4,10392746,380427,0.0341,-0.7929556067178143,75.565,5.580271332489586,0.38614398941155087,0,1,0,0
987,Nigeria,NGA,FW,23,23,1,8,73.7,76.1,78.7,74.1,77.4,71.4,64.3,12828960,335151,0.0386,-1.5798271161206165,74.96000000000001,5.5252405195490315,0.3516595070795462,0,1,0,0
988,Peru,PER,GK,32,18,14,77,63.7,52.0,47.1,66.8,68.5,77.4,70.1,3313075,18430,0.0307,1.620315642359736,61.385000000000005,4.265525335219074,-1.0925982643454049,0,0,1,0
989,Peru,PER,GK,25,22,3,25,61.2,57.1,47.5,64.1,61.8,72.1,64.9,2422106,3162,0.0553,-0.9506942320147589,59.32,3.49996186559619,-1.8491088633533592,0,0,1,0
990,Peru,PER,GK,34,22,12,68,68.3,71.7,44.8,76.6,60.6,75.0,81.2,2272587,37959,0.0445,1.1625988523662103,65.015,4.579314762759406,-0.6765332080051915,0,0,1,0
991,Peru,PER,DF,26,19,7,46,65.3,74.0,48.9,59.9,57.0,81.3,70.9,5059193,40036,0.0299,0.029020383264416874,61.925000000000004,4.602450680577872,-0.7228410416568807,1,0,0,0
992,Peru,PER,DF,32,16,16,75,69.8,60.0,68.5,69.4,63.5,85.8,71.4,4143085,2924026,0.0317,1.8423353029488054,68.42500000000001,6.465981229984293,1.3551191953582464,1,0,0,0
993,Peru,PER,DF,27,20,7,53,64.8,63.1,51.6,71.2,62.9,77.0,63.0,6168301,11224,0.0502,0.17900946561270734,63.185,4.050147658020303,-1.2465030433200928,1,0,0,0
994,Peru,PER,DF,26,18,8,62,65.0,65.4,55.4,66.3,64.4,67.0,71.1,6672330,28533,0.0302,0.5042894135476569,63.61000000000001,4.455347436394188,-0.8844437927972391,1,0,0,0
995,Peru,PER,DF,26,20,6,36,66.3,64.0,61.8,52.6,63.8,78.6,77.1,6842042,18165,0.0558,-0.3176865764345742,63.9,4.259235402198733,-0.9845254421344417,1,0,0,0
996,Peru,PER,DF,26,23,3,17,68.0,61.0,60.4,63.7,62.9,83.6,76.2,13048486,34325,0.0524,-1.1221103261270908,65.55,4.535610545908793,-0.6870987331616595,1,0,0,0
997,Peru,PER,DF,26,21,5,33,65.3,62.8,63.0,65.6,52.2,76.8,71.7,6030538,23962,0.0365,-0.5144044537852748,63.580000000000005,4.379523063830554,-0.9388153074542003,1,0,0,0
998,Peru,PER,DF,28,21,7,43,66.0,57.8,51.8,68.7,62.0,79.4,76.4,9523329,82483,0.0632,-0.03526065202770761,63.34,4.9163644483442255,-0.19873152633463126,1,0,0,0
999,Peru,PER,DF,31,23,8,53,73.8,70.2,69.5,74.6,60.7,88.1,79.5,4223252,24216,0.0436,0.31144630767128345,71.72500000000001,4.384102407948516,-0.9002092793892925,1,0,0,0
1000,Peru,PER,MF,27,19,8,49,68.3,67.7,74.7,70.1,67.8,65.3,64.4,9536665,267494,0.043,0.22573826061511748,69.38,5.4273140450633575,0.2679054059426322,0,0,0,1
1001,Peru,PER,MF,30,20,10,61,66.9,52.0,63.9,73.1,75.8,68.9,67.8,5164617,19464,0.0378,0.7477360859007677,67.225,4.289232095922762,-1.0335294576014362,0,0,0,1
1002,Peru,PER,MF,33,22,11,57,71.0,73.1,63.1,80.5,80.4,60.9,68.1,5731144,21560,0.0348,0.7944648809031778,71.82000000000001,4.333648756514701,-0.9979140491808004,0,0,0,1
1003,Peru,PER,MF,28,23,5,42,72.0,59.2,70.4,76.5,71.3,76.6,78.1,5607206,156881,0.0345,-0.32156134790890134,71.51,5.195570348973711,-0.039739754340452495,0,0,0,1
1004,Peru,PER,MF,27,19,8,46,66.7,61.1,53.5,68.5,72.2,74.1,71.1,5895224,84242,0.0479,0.16145722532299298,65.2,4.925528668940169,-0.2693466257863813,0,0,0,1
1005,Peru,PER,MF,20,23,1,5,73.6,71.9,66.4,87.0,70.3,72.6,73.4,6321146,170254,0.043,-1.6441081514127411,73.44500000000001,5.231097324153225,0.04766333924964177,0,0,0,1
1006,Peru,PER,MF,32,19,13,93,70.9,72.4,60.0,70.1,78.6,70.4,73.8,7503398,6628,0.0356,1.8307109885258237,70.02,3.821382499747299,-1.5650931849933511,0,0,0,1
1007,Peru,PER,MF,31,19,12,58,71.7,67.9,67.0,83.8,81.8,66.1,63.9,5493867,850519,0.0488,0.9483287347257954,73.055,5.929684019892137,0.8687987605396872,0,0,0,1
1008,Peru,PER,FW,29,22,7,45,66.7,65.9,88.8,61.2,63.7,52.9,67.7,4053154,248878,0.0228,0.007593371500375375,69.125,5.395986508095609,0.1154409095867111,0,1,0,0
1009,Peru,PER,FW,22,18,4,28,70.2,75.5,80.6,62.2,69.8,57.4,75.5,12183431,1307024,0.0177,-0.7539763546640583,71.165,6.11628356231036,0.8747060401349708,0,1,0,0
1010,Peru,PER,FW,31,20,11,75,67.6,65.5,73.2,67.7,75.6,62.7,60.7,5010264,186480,0.0384,1.1801510926559247,69.125,5.27063226051252,0.0659474609383912,0,1,0,0
1011,Peru,PER,FW,27,19,8,45,68.3,75.4,74.6,60.2,70.1,61.2,68.4,5636961,344546,0.0551,0.14003021355895148,68.98,5.537247212346742,0.4634030894267855,0,1,0,0
1012,Peru,PER,FW,26,18,8,44,70.3,80.1,78.5,68.2,71.1,57.8,66.1,11572304,94395,0.0559,0.11860320179490999,71.89,4.974948990803167,-0.17078349655495753,0,1,0,0
1013,Peru,PER,FW,30,19,11,65,65.0,72.5,73.9,62.7,75.9,53.8,51.0,3539649,7435,0.0544,0.9658809750155097,67.55,3.871280972857973,-1.4311587977823856,0,1,0,0
1014,Uzbekistan,UZB,GK,31,19,12,77,56.6,52.2,38.9,69.1,52.8,62.1,64.6,2300306,12790,0.0343,1.3554419582425838,54.605000000000004,4.106870544478654,-1.2526682641678313,0,0,1,0
1015,Uzbekistan,UZB,GK,28,16,12,65,53.8,42.8,39.2,57.4,44.4,74.8,64.2,1893322,4985,0.0527,1.098317817074086,50.480000000000004,3.6976651626476746,-1.6349274287031597,0,0,1,0
1016,Uzbekistan,UZB,GK,23,20,3,17,54.5,55.7,35.6,59.9,46.0,65.0,65.0,1799908,3162,0.0441,-1.1221103261270908,51.435,3.49996186559619,-1.891294177416222,0,0,1,0
1017,Uzbekistan,UZB,DF,27,23,4,18,62.4,60.2,55.4,64.9,62.6,70.1,61.2,1771492,89155,0.0359,-0.9682464723044732,61.510000000000005,4.950145704342758,-0.3055118407079445,1,0,0,0
1018,Uzbekistan,UZB,DF,20,18,2,15,60.7,54.0,50.2,61.9,52.5,75.5,69.9,5275291,8231,0.0535,-1.29740119171375,58.07,3.9154526016884788,-1.3848290702282127,1,0,0,0
1019,Uzbekistan,UZB,DF,28,22,6,44,65.9,64.2,55.6,68.1,65.7,76.0,66.1,2930643,304142,0.016,-0.14627048232224224,64.5,5.483076397482984,0.1711763011224413,1,0,0,0
1020,Uzbekistan,UZB,DF,26,16,10,58,61.2,53.6,46.7,60.8,55.6,69.2,81.4,3639568,67333,0.0516,0.6834550506086432,58.05500000000001,4.828227964748957,-0.35984906229735814,1,0,0,0
1021,Uzbekistan,UZB,DF,30,20,10,42,60.7,53.0,66.8,60.1,47.5,75.3,61.5,8851780,14761,0.0314,0.34062286238397926,59.85,4.169115780235715,-1.196395658092436,1,0,0,0
1022,Uzbekistan,UZB,DF,20,20,1,7,59.5,60.5,52.0,59.4,47.3,76.3,61.8,2626344,154947,0.0266,-1.6012541278846582,57.225,5.190183172081862,-0.08986278303432185,1,0,0,0
1023,Uzbekistan,UZB,DF,27,18,9,51,63.2,55.7,52.2,63.9,53.4,78.3,75.5,2998200,11618,0.044,0.40102912620177655,60.245000000000005,4.06513137214021,-1.2566921107579434,1,0,0,0
1024,Uzbekistan,UZB,DF,25,17,8,40,58.9,56.2,51.5,52.5,47.8,72.9,72.4,2167942,102657,0.0524,0.032895154738744006,55.895,5.011388568492024,-0.14825210700797173,1,0,0,0
1025,Uzbekistan,UZB,DF,29,20,9,58,65.9,57.3,60.6,62.4,66.9,76.2,71.9,5921362,115852,0.0522,0.551018208550067,64.41499999999999,5.063903535592256,-0.08986573637108983,1,0,0,0
1026,Uzbekistan,UZB,MF,26,22,4,28,60.5,62.3,56.1,67.6,63.4,55.5,57.8,2417872,39385,0.0382,-0.7539763546640583,60.900000000000006,4.595330849805335,-0.6896858943775385,0,0,0,1
1027,Uzbekistan,UZB,MF,29,20,9,66,66.3,63.4,65.4,65.3,69.9,68.0,66.1,5344533,38464,0.0475,0.7224343026623989,66.31,4.585054445986627,-0.6552786135403845,0,0,0,1
1028,Uzbekistan,UZB,MF,21,24,1,6,61.7,63.4,55.1,67.3,58.8,63.8,61.6,2884736,3162,0.0443,-1.6226811396486998,61.045,3.49996186559619,-1.8905408682365283,0,0,0,1
1029,Uzbekistan,UZB,MF,28,21,7,46,64.1,60.4,67.6,68.0,65.1,53.4,70.2,8153280,37827,0.0289,0.029020383264416874,64.94,4.577801899444762,-0.7550868802315154,0,0,0,1
1030,Uzbekistan,UZB,MF,30,21,9,67,62.4,56.4,60.4,74.5,61.8,62.6,58.7,5900436,73713,0.0619,0.7438613144264404,62.95,4.867544086643139,-0.26140066258335654,0,0,0,1
1031,Uzbekistan,UZB,MF,26,22,4,26,65.7,53.7,63.6,76.1,70.6,70.7,59.7,6499095,90870,0.0356,-0.7968303781921413,66.335,4.958420528052518,-0.2978878773200463,0,0,0,1
1032,Uzbekistan,UZB,MF,22,20,2,10,68.8,70.0,63.5,76.5,75.8,65.6,61.4,5137123,207572,0.0336,-1.4045362505339576,69.535,5.317168769862248,0.09048526950716454,0,0,0,1
1033,Uzbekistan,UZB,MF,35,20,15,86,60.8,56.9,61.7,63.1,63.5,62.3,57.4,1607161,85488,0.0395,1.9455955902946855,61.25000000000001,4.93190515683883,-0.3067392364337362,0,0,0,1
1034,Uzbekistan,UZB,FW,28,17,11,56,62.0,70.3,65.6,61.0,75.4,41.3,58.7,3553098,359280,0.0515,0.7730378691391363,64.22500000000001,5.555433042054658,0.46252957484067786,0,1,0,0
1035,Uzbekistan,UZB,FW,26,22,4,30,66.8,73.5,71.5,67.7,76.4,55.3,56.5,4865318,30652,0.0468,-0.7111223311359753,68.9,4.486458816884649,-0.7698037799983543,0,1,0,0
1036,Uzbekistan,UZB,FW,32,19,13,86,62.7,60.1,66.8,57.9,78.9,54.7,57.9,1937411,96402,0.0347,1.6807219061775334,64.33500000000001,4.9840860440683254,-0.2741115330156898,0,1,0,0
1037,Uzbekistan,UZB,FW,24,17,7,50,64.0,75.8,71.8,60.9,63.6,51.6,60.0,2676521,108000,0.053,0.11472843032058283,65.38,5.033423755486949,-0.12004587539367574,0,1,0,0
1038,Uzbekistan,UZB,FW,32,22,10,57,64.0,65.3,82.0,60.3,71.1,48.6,56.6,6291313,17088,0.0414,0.6620280388446017,67.095,4.2326912353484625,-1.080278630726627,0,1,0,0
1039,Uzbekistan,UZB,FW,21,22,1,8,65.4,71.2,75.5,56.1,84.0,46.0,59.4,6737813,58485,0.0315,-1.5798271161206165,68.11500000000001,4.767044494243667,-0.5322060701867347,0,1,0,0
1040,Italy,ITA,GK,27,19,8,47,70.2,61.4,57.8,71.7,64.9,87.0,78.6,9195946,7060,0.0525,0.1828842370870345,67.54,3.8488047010518036,-1.4645325982139172,0,0,1,0
1041,Italy,ITA,GK,27,22,5,34,64.9,57.8,58.7,59.7,69.2,69.4,74.5,11154847,2053698,0.0182,-0.4929774420212333,63.515,6.3125365801685165,1.0930421327538062,0,0,1,0
1042,Italy,ITA,GK,28,18,10,55,75.7,75.1,66.0,72.3,70.8,86.7,83.1,16866562,270881,0.0394,0.6191740153165186,73.36500000000001,5.432778544034501,0.2529913032798323,0,0,1,0
1043,Italy,ITA,DF,28,20,8,52,70.8,78.0,57.6,67.8,64.9,75.6,81.2,13325379,41535,0.0332,0.29001929590724196,68.32000000000001,4.6184142148012555,-0.6887463155373229,1,0,0,0
1044,Italy,ITA,DF,23,19,4,24,78.7,83.3,69.2,79.9,67.4,87.7,84.6,20181568,1302087,0.0322,-0.8396844017202243,76.485,6.114640002940027,0.9683214695112511,1,0,0,0
1045,Italy,ITA,DF,30,17,13,75,75.4,62.2,67.9,77.6,74.4,84.8,85.2,5465320,3063474,0.0224,1.445024776773077,73.705,6.486214198784361,1.3126671367278124,1,0,0,0
1046,Italy,ITA,DF,30,21,9,59,75.6,76.1,70.3,79.4,63.8,91.3,72.5,12365178,981008,0.0286,0.5724452203141086,74.01,5.991672549012659,0.8085137659094346,1,0,0,0
1047,Italy,ITA,DF,32,20,12,71,74.6,70.5,65.6,75.5,72.9,85.2,77.6,4575027,2713786,0.0354,1.2268798876583349,72.935,6.433575597677639,1.3447571412802475,1,0,0,0
1048,Italy,ITA,DF,23,18,5,20,73.9,72.6,58.9,75.5,62.8,90.7,82.7,17680148,26154,0.0275,-0.7929556067178143,70.61500000000001,4.4175381194013275,-0.9391976030879817,1,0,0,0
1049,Italy,ITA,DF,28,16,12,77,78.9,80.0,56.1,72.9,86.0,85.3,93.1,12141613,1193606,0.0359,1.3554419582425838,75.64500000000001,6.0768609932388,0.9505527483003033,1,0,0,0
1050,Italy,ITA,DF,31,21,10,64,78.3,73.6,76.9,76.8,64.3,95.6,82.6,9817118,2214450,0.0559,0.8120171211928922,76.305,6.345265878809425,1.3863424861537954,1,0,0,0
1051,Italy,ITA,DF,27,18,9,62,73.8,76.8,72.4,61.3,59.9,87.5,84.7,8348395,38146,0.0418,0.636726255606233,71.08,4.581449004440181,-0.6874462984028193,1,0,0,0
1052,Italy,ITA,MF,31,18,13,73,83.3,67.4,81.3,93.0,90.4,86.2,81.5,23270537,19664617,0.011,1.4021707532449939,83.88500000000002,7.293685492245569,2.111625480482164,0,0,0,1
1053,Italy,ITA,MF,24,16,8,53,73.9,66.7,73.4,86.4,84.1,70.2,62.4,11415780,190236,0.028,0.31144630767128345,75.715,5.279292705671426,0.0165388393555962,0,0,0,1
1054,Italy,ITA,MF,31,22,9,50,74.9,72.1,68.5,95.3,75.5,70.6,67.5,14711785,917552,0.0167,0.37960211443773506,75.91,5.962630686191833,0.7000061820305893,0,0,0,1
1055,Italy,ITA,MF,24,19,5,20,80.0,76.7,83.9,80.3,92.2,73.7,73.3,15299056,1241009,0.0194,-0.7929556067178143,81.68,6.09377493108468,0.8612027004662265,0,0,0,1
1056,Italy,ITA,MF,25,21,4,25,76.5,79.7,68.9,82.2,81.2,71.9,75.1,26746618,99023,0.0399,-0.8182573899561829,76.56000000000002,4.995736079576857,-0.23318259473986475,0,0,0,1
1057,Italy,ITA,MF,27,16,11,55,79.2,75.5,76.1,89.5,84.6,73.9,75.4,16114588,1313036,0.0472,0.7516108573750948,80.10000000000001,6.118276633467253,1.0711254875716845,0,0,0,1
1058,Italy,ITA,MF,25,16,9,50,79.0,85.0,76.7,76.0,84.9,79.4,72.0,11222729,26598894,0.0219,0.37960211443773506,79.245,7.424863578748245,2.3414433073043903,0,0,0,1
1059,Italy,ITA,MF,24,18,6,32,76.6,76.0,78.3,83.7,68.5,78.1,75.1,9657755,8756661,0.0287,-0.4033946234907402,76.73500000000001,6.942338537023066,1.8615968786968426,0,0,0,1
1060,Italy,ITA,FW,19,18,1,6,75.3,81.2,86.8,73.9,77.5,57.0,75.2,14961388,63580,0.0388,-1.6226811396486998,77.38,4.803320523578754,-0.4542022457014249,0,1,0,0
1061,Italy,ITA,FW,26,22,4,22,76.2,81.0,87.7,77.5,79.6,64.7,66.8,10605129,415587,0.0328,-0.8825384252483073,78.64500000000001,5.618661953907836,0.4210069596476151,0,1,0,0
1062,Italy,ITA,FW,26,18,8,42,77.9,88.2,93.6,71.2,80.6,63.6,70.3,15693802,751468,0.0563,0.075749178266827,80.38,5.875910491617117,0.8555313909217969,0,1,0,0
1063,Italy,ITA,FW,27,23,4,19,83.1,94.7,96.9,83.4,74.2,80.6,68.9,28611639,3474445,0.0296,-0.9468194605404318,84.9,6.540885441246276,1.4235019205587696,0,1,0,0
1064,Italy,ITA,FW,26,18,8,45,81.3,75.6,93.7,79.4,91.1,65.9,82.0,12540610,3685143,0.0325,0.14003021355895148,83.65500000000002,6.566454345086776,1.4723259927179786,0,1,0,0
1065,Italy,ITA,FW,25,18,7,38,76.0,82.4,78.4,69.2,80.0,71.9,74.0,14086941,470333,0.0346,-0.14239571084791508,76.39000000000001,5.672405451242597,0.491729056601653,0,1,0,0
1066,Ivory Coast,CIV,GK,27,20,7,36,61.4,55.7,55.4,62.8,42.9,78.3,73.1,4910187,4831,0.0316,-0.1852497343759981,58.485,3.6840370374865197,-1.7340204216280726,0,0,1,0
1067,Ivory Coast,CIV,GK,22,22,1,6,64.0,68.9,49.7,65.4,49.7,69.5,80.8,3571172,1239814,0.0286,-1.6226811396486998,60.81,6.093356536103648,0.9210724580938515,0,0,1,0
1068,Ivory Coast,CIV,GK,21,23,1,6,61.5,57.3,46.2,69.3,59.8,74.9,61.5,3903749,6740,0.0396,-1.6226811396486998,59.605,3.82865989653532,-1.5405015567546367,0,0,1,0
1069,Ivory Coast,CIV,DF,30,17,13,67,67.4,60.7,67.1,65.6,60.6,76.9,73.5,3538831,94791,0.0417,1.273608682660745,66.16,4.97676710489201,-0.24477039827816666,1,0,0,0
1070,Ivory Coast,CIV,DF,24,18,6,33,69.7,62.3,60.0,72.0,62.7,77.3,84.0,12488017,8696,0.0493,-0.3819676117266987,67.415,3.939319531078238,-1.3755754614065432,1,0,0,0
1071,Ivory Coast,CIV,DF,26,23,3,13,72.7,66.6,60.9,69.9,72.0,87.1,79.6,12426449,239893,0.0544,-1.2078183731832568,70.265,5.3800175755804736,0.2808215520076923,1,0,0,0
1072,Ivory Coast,CIV,DF,23,23,1,7,69.8,66.2,58.0,57.3,73.1,87.4,77.0,4992711,41431,0.0387,-1.6012541278846582,66.95,4.617325415780569,-0.6626273568085016,1,0,0,0
1073,Ivory Coast,CIV,DF,26,22,4,24,71.3,61.4,64.4,71.5,66.0,84.6,80.0,9764255,123504,0.0441,-0.8396844017202243,69.27000000000001,5.0916810235859336,-0.10279604559200378,1,0,0,0
1074,Ivory Coast,CIV,DF,34,20,14,71,69.0,65.0,56.5,70.3,70.9,81.1,70.0,1643334,608143,0.0499,1.491753571775487,67.225,5.784005712181774,0.7112209025310346,1,0,0,0
1075,Ivory Coast,CIV,DF,24,20,4,15,64.8,69.2,57.5,56.4,72.8,61.6,71.3,5274237,22063,0.0473,-1.0325275075965978,63.88500000000001,4.343664564988233,-0.9283288676405099,1,0,0,0
1076,Ivory Coast,CIV,DF,27,20,7,45,66.8,64.5,52.7,61.3,61.5,83.3,77.2,6268593,116050,0.0329,0.007593371500375375,63.459999999999994,5.064645144791936,-0.1942188446273451,1,0,0,0
1077,Ivory Coast,CIV,DF,33,24,9,63,68.9,67.2,54.2,66.4,75.3,78.2,72.2,2212272,6734,0.0588,0.6581532673702746,67.01,3.8282731120520697,-1.4618328989811107,1,0,0,0
1078,Ivory Coast,CIV,MF,21,18,3,15,71.3,72.6,74.0,75.1,74.1,64.4,67.4,19655926,130913,0.0263,-1.164964349655174,72.41,5.1169827752591805,-0.1723861439345966,0,0,0,1
